time,open,high,low,close,tick_volume,spread,real_volume,ema_89,time_sin,time_cos,price_diff,trendline
2019-08-30,1527.53,1533.11,1516.93,1520.55,92368,14,0,1416.2162898138008,0.0,1.0,-6.319999999999936,1537.420735930736
2019-09-02,1529.39,1533.77,1519.22,1528.96,50614,14,0,1418.7217055957162,0.0,1.0,8.410000000000082,1535.181688311688
2019-09-03,1526.91,1549.68,1521.61,1548.7,100722,14,0,1421.6101121380336,0.0,1.0,19.74000000000001,1537.5236796536794
2019-09-04,1546.53,1556.98,1533.78,1552.6,95612,14,0,1424.520998534966,0.0,1.0,3.8999999999998636,1540.4590043290036
2019-09-05,1551.44,1552.95,1506.19,1518.89,103092,14,0,1426.6180874564113,0.0,1.0,-33.70999999999981,1538.9634199134202
2019-09-06,1518.45,1527.81,1502.47,1506.38,109340,14,0,1428.3905744018243,0.0,1.0,-12.509999999999991,1534.983116883117
2019-09-09,1503.51,1515.43,1497.54,1498.81,81607,14,0,1429.955450526228,0.0,1.0,-7.570000000000164,1529.220173160173
2019-09-10,1498.32,1500.97,1484.45,1485.77,87411,14,0,1431.1957738478673,0.0,1.0,-13.039999999999964,1522.5195238095234
2019-09-11,1486.28,1498.23,1485.99,1496.52,66314,14,0,1432.6474233179147,0.0,1.0,10.75,1517.076277056277
2019-09-12,1496.74,1524.13,1489.16,1498.97,93718,14,0,1434.1212583552945,0.0,1.0,2.4500000000000455,1513.5429870129867
2019-09-13,1497.62,1508.94,1485.71,1488.55,73329,14,0,1435.3307859473991,0.0,1.0,-10.420000000000073,1509.0732900432897
2019-09-16,1500.71,1512.09,1495.83,1498.4,84660,14,0,1436.732324037457,0.0,1.0,9.850000000000136,1505.7266233766236
2019-09-17,1498.49,1507.03,1493.39,1501.32,67403,14,0,1438.1676057255133,0.0,1.0,2.9199999999998454,1501.5228138528137
2019-09-18,1501.47,1511.54,1482.97,1493.24,65272,14,0,1439.391436709391,0.0,1.0,-8.079999999999927,1496.9149783549778
2019-09-19,1492.89,1504.45,1488.92,1498.47,74260,14,0,1440.7042936714045,0.0,1.0,5.230000000000018,1492.9378354978353
2019-09-20,1499.19,1517.01,1497.89,1516.27,60729,14,0,1442.3835315898177,0.0,1.0,17.799999999999955,1491.774632034632
2019-09-23,1512.63,1526.77,1511.48,1522.12,71616,14,0,1444.155453110044,0.0,1.0,5.849999999999909,1494.0897835497835
2019-09-24,1523.09,1535.63,1515.55,1531.17,77381,14,0,1446.0891097075985,0.0,1.0,9.050000000000182,1498.1724675324672
2019-09-25,1533.29,1535.08,1500.4,1503.64,84604,14,0,1447.3680183807628,0.0,1.0,-27.529999999999973,1498.7720346320345
2019-09-26,1503.66,1512.25,1500.25,1504.56,74798,14,0,1448.6389513056347,0.0,1.0,0.9199999999998454,1499.88696969697
2019-09-27,1503.95,1507.34,1486.79,1496.61,87365,14,0,1449.704974609954,0.0,1.0,-7.9500000000000455,1498.7175757575756
2019-09-30,1496.25,1500.41,1464.43,1472.29,85679,14,0,1450.206864063066,0.0,1.0,-24.319999999999936,1493.022727272727
2019-10-01,1472.93,1487.19,1459.03,1479.38,91422,14,0,1450.8551559727757,0.0,1.0,7.0900000000001455,1490.0139826839827
2019-10-02,1480.06,1505.02,1474.44,1499.92,90625,14,0,1451.9454858400472,0.0,1.0,20.539999999999964,1493.1747619047624
2019-10-03,1498.96,1519.48,1495.76,1504.83,93063,14,0,1453.120697265824,0.0,1.0,4.9099999999998545,1498.2119480519475
2019-10-04,1506.04,1515.54,1495.77,1504.5,88317,14,0,1454.2624595488057,0.0,1.0,-0.32999999999992724,1500.600476190476
2019-10-07,1508.53,1509.25,1487.97,1493.27,86523,14,0,1455.1292937810545,0.0,1.0,-11.230000000000018,1499.991255411255
2019-10-08,1493.37,1509.65,1486.81,1505.48,107974,14,0,1456.2481983636976,0.0,1.0,12.210000000000036,1500.9984848484848
2019-10-09,1506.45,1512.34,1499.8,1505.42,86218,14,0,1457.3409050667265,0.0,1.0,-0.05999999999994543,1500.6665367965365
2019-10-10,1505.7,1516.98,1491.02,1493.39,115499,14,0,1458.1419960652438,0.0,1.0,-12.029999999999973,1498.968008658008
2019-10-11,1494.46,1503.13,1473.93,1487.93,118368,14,0,1458.8039517082382,0.0,1.0,-5.460000000000036,1496.5743722943726
2019-10-14,1486.43,1497.06,1482.77,1493.03,74909,14,0,1459.5645305591663,0.0,1.0,5.099999999999909,1494.2369264069264
2019-10-15,1492.37,1498.53,1477.13,1481.0,85309,14,0,1460.040874324518,0.0,1.0,-12.029999999999973,1490.644199134199
2019-10-16,1481.09,1491.51,1476.96,1489.52,91869,14,0,1460.6959660061955,0.0,1.0,8.519999999999982,1489.0677489177488
2019-10-17,1489.99,1497.31,1483.37,1492.23,81532,14,0,1461.396722317169,0.0,1.0,2.7100000000000364,1487.356017316017
2019-10-18,1491.98,1494.17,1484.81,1489.93,72019,14,0,1462.030795154565,0.0,1.0,-2.2999999999999545,1485.747272727273
2019-10-21,1491.65,1495.17,1481.42,1484.06,73746,14,0,1462.520333040019,0.0,1.0,-5.870000000000118,1484.902813852814
2019-10-22,1484.53,1488.93,1480.78,1487.77,69834,14,0,1463.0814367502408,0.0,1.0,3.7100000000000364,1485.6922943722939
2019-10-23,1487.93,1496.23,1487.62,1491.75,65293,14,0,1463.7185159335688,0.0,1.0,3.980000000000018,1488.4961904761906
2019-10-24,1491.33,1503.96,1487.93,1502.9,67974,14,0,1464.5892155794895,0.0,1.0,11.150000000000091,1491.1691341991348
2019-10-25,1503.03,1517.93,1500.55,1504.16,76377,14,0,1465.4685663443897,0.0,1.0,1.259999999999991,1494.1629437229435
2019-10-28,1503.29,1508.17,1489.93,1492.54,76826,14,0,1466.0701537589587,0.0,1.0,-11.620000000000118,1494.3423809523808
2019-10-29,1491.81,1494.71,1483.33,1487.9,73054,14,0,1466.555261453204,0.0,1.0,-4.639999999999873,1491.4349350649347
2019-10-30,1487.39,1496.52,1481.08,1495.6,74557,14,0,1467.2007000875772,0.0,1.0,7.699999999999818,1490.3666666666668
2019-10-31,1495.77,1514.19,1493.89,1512.13,70127,14,0,1468.19912897452,0.0,1.0,16.5300000000002,1493.9778354978355
2019-11-01,1512.49,1516.09,1503.22,1513.9,72696,14,0,1469.2147038861972,0.0,1.0,1.7699999999999818,1498.2122077922077
2019-11-04,1512.69,1514.77,1504.34,1509.48,60931,14,0,1470.1094882442817,0.0,1.0,-4.420000000000073,1501.5128571428568
2019-11-05,1508.83,1509.61,1479.31,1483.78,86931,14,0,1470.4132773944089,0.0,1.0,-25.700000000000045,1499.1178354978354
2019-11-06,1483.71,1494.13,1482.91,1490.14,70392,14,0,1470.8516490078664,0.0,1.0,6.360000000000127,1499.1377489177491
2019-11-07,1489.79,1492.21,1460.46,1468.52,100691,14,0,1470.7998345854694,0.0,1.0,-21.62000000000012,1495.513852813853
2019-11-08,1468.11,1472.87,1456.12,1458.72,83604,14,0,1470.5313938169033,0.0,1.0,-9.799999999999955,1489.4840692640694
2019-11-11,1460.22,1466.36,1448.15,1455.65,62464,14,0,1470.2006961765276,0.0,1.0,-3.0699999999999363,1482.8396536796538
2019-11-12,1454.99,1460.32,1445.57,1456.3,88273,14,0,1469.8917918170491,0.0,1.0,0.6499999999998636,1477.2155411255405
2019-11-13,1457.29,1467.0,1456.64,1463.26,84024,14,0,1469.7444186655591,0.0,1.0,6.960000000000036,1472.1580519480524
2019-11-14,1463.99,1474.55,1461.07,1470.97,79413,14,0,1469.7716538063246,0.0,1.0,7.710000000000036,1469.510822510823
2019-11-15,1471.22,1471.31,1462.37,1467.37,63220,14,0,1469.7182837217395,0.0,1.0,-3.6000000000001364,1466.723636363636
2019-11-18,1467.85,1473.89,1456.28,1470.78,65688,14,0,1469.7418774168118,0.0,1.0,3.410000000000082,1464.6454978354973
2019-11-19,1470.65,1475.23,1464.72,1472.31,70981,15,0,1469.7989468075493,0.0,1.0,1.5299999999999727,1462.5285714285712
