time,open,high,low,close,tick_volume,spread,real_volume,ema_89,time_sin,time_cos,price_diff,trendline
2024-02-06 03:45:00,2026.7,2027.83,2026.59,2027.17,1098,20,0,2026.7533459213776,0.8314696123025452,0.5555702330196023,0.43000000000006366,2022.5735131086142
2024-02-06 04:00:00,2027.2,2027.37,2025.13,2025.26,1204,20,0,2026.720160456458,0.8660254037844386,0.5000000000000001,-1.9100000000000819,2022.753116104869
2024-02-06 04:15:00,2025.26,2025.93,2024.79,2025.36,833,20,0,2026.6899346685366,0.8968727415326884,0.44228869021900125,0.09999999999990905,2022.925513108615
2024-02-06 04:30:00,2025.36,2026.62,2025.31,2026.28,1024,20,0,2026.6808250092356,0.9238795325112867,0.38268343236508984,0.9200000000000728,2023.1152659176041
2024-02-06 04:45:00,2026.26,2026.66,2025.8,2025.97,711,20,0,2026.6650288979192,0.9469301294951056,0.3214394653031617,-0.30999999999994543,2023.2991760299617
2024-02-06 05:00:00,2025.98,2026.39,2024.31,2024.46,1022,20,0,2026.6160282557432,0.9659258262890683,0.25881904510252074,-1.509999999999991,2023.4355880149812
2024-02-06 05:15:00,2024.57,2024.63,2023.42,2023.72,1365,20,0,2026.5516720722821,0.9807852804032304,0.19509032201612833,-0.7400000000000091,2023.5491535580522
2024-02-06 05:30:00,2023.74,2024.61,2023.51,2023.71,1265,20,0,2026.4885238040092,0.9914448613738104,0.1305261922200517,-0.009999999999990905,2023.674397003745
2024-02-06 05:45:00,2023.68,2024.09,2023.34,2023.85,846,20,0,2026.4298899416979,0.9978589232386035,0.06540312923014305,0.13999999999987267,2023.7936479400764
2024-02-06 06:00:00,2023.85,2024.33,2023.44,2023.96,571,20,0,2026.375003498549,1.0,6.123233995736766e-17,0.11000000000012733,2023.9246217228467
2024-02-06 06:15:00,2024.01,2025.41,2023.73,2025.19,1096,20,0,2026.34867008747,0.9978589232386035,-0.06540312923014314,1.2300000000000182,2024.0823820224718
2024-02-06 06:30:00,2025.19,2025.66,2024.83,2025.39,1056,20,0,2026.3273663077484,0.9914448613738105,-0.13052619222005138,0.20000000000004547,2024.2679101123601
2024-02-06 06:45:00,2025.41,2026.44,2025.17,2026.18,1013,20,0,2026.3240915009096,0.9807852804032304,-0.1950903220161282,0.7899999999999636,2024.4880823970043
2024-02-06 07:00:00,2026.2,2026.96,2025.78,2026.0,1685,20,0,2026.316889467556,0.9659258262890683,-0.25881904510252085,-0.18000000000006366,2024.6788389513108
2024-02-06 07:15:00,2026.04,2027.18,2025.69,2026.82,1102,20,0,2026.32806970161,0.9469301294951057,-0.32143946530316136,0.8199999999999363,2024.9025543071157
2024-02-06 07:30:00,2026.84,2029.46,2026.8,2029.29,2491,20,0,2026.3938903749076,0.9238795325112867,-0.3826834323650897,2.4700000000000273,2025.2650411985028
2024-02-06 07:45:00,2029.39,2029.86,2028.66,2029.36,1893,20,0,2026.4598039221319,0.8968727415326884,-0.44228869021900113,0.06999999999993634,2025.6219999999996
2024-02-06 08:00:00,2029.36,2029.67,2027.57,2028.38,2028,20,0,2026.5024749460842,0.8660254037844387,-0.4999999999999998,-0.9799999999997908,2025.9520449438205
2024-02-06 08:15:00,2028.4,2028.55,2026.96,2027.27,1588,20,0,2026.5195310583933,0.8314696123025453,-0.555570233019602,-1.1100000000001273,2026.1884419475657
2024-02-06 08:30:00,2027.28,2027.66,2026.34,2027.19,3463,19,0,2026.5344303682066,0.7933533402912352,-0.6087614290087207,-0.07999999999992724,2026.3975655430722
2024-02-06 08:45:00,2027.21,2027.35,2026.04,2026.62,2275,19,0,2026.5363319155797,0.7518398074789774,-0.6593458151000688,-0.5700000000001637,2026.604179775281
2024-02-06 09:00:00,2026.63,2028.63,2026.5,2028.3,3846,19,0,2026.5755245396779,0.7071067811865476,-0.7071067811865475,1.6800000000000637,2026.8587790262168
2024-02-06 09:15:00,2028.27,2028.99,2026.96,2027.16,3460,19,0,2026.5885128832406,0.659345815100069,-0.7518398074789773,-1.1399999999998727,2027.0015131086143
2024-02-06 09:30:00,2027.18,2027.94,2026.6,2027.12,2973,16,0,2026.6003237080572,0.6087614290087209,-0.793353340291235,-0.040000000000190994,2027.1063370786514
2024-02-06 09:45:00,2027.13,2027.24,2026.06,2026.26,2958,16,0,2026.5927609589892,0.5555702330196022,-0.8314696123025453,-0.8599999999999,2027.172074906367
2024-02-06 10:00:00,2026.27,2026.75,2025.16,2025.74,3992,16,0,2026.573810715456,0.49999999999999994,-0.8660254037844387,-0.5199999999999818,2027.2119850187255
2024-02-06 10:15:00,2025.75,2026.45,2024.88,2025.74,3510,16,0,2026.5552815884457,0.4422886902190013,-0.8968727415326883,0.0,2027.2480674157296
2024-02-06 10:30:00,2025.74,2026.24,2024.46,2025.12,3175,16,0,2026.5233864420359,0.3826834323650899,-0.9238795325112867,-0.6200000000001182,2027.2195955056172
2024-02-06 10:45:00,2025.11,2025.17,2023.28,2023.71,3431,16,0,2026.460866743324,0.32143946530316175,-0.9469301294951056,-1.4099999999998545,2027.1334157303372
2024-02-06 11:00:00,2023.69,2025.21,2022.77,2024.75,4106,16,0,2026.4228474823612,0.258819045102521,-0.9659258262890682,1.0399999999999636,2027.1067415730333
2024-02-06 11:15:00,2024.76,2025.33,2023.31,2024.49,3393,16,0,2026.3798953160865,0.1950903220161286,-0.9807852804032304,-0.2599999999999909,2027.0793632958796
2024-02-06 11:30:00,2024.47,2025.28,2023.35,2024.63,3097,16,0,2026.3410087535067,0.13052619222005157,-0.9914448613738104,0.14000000000010004,2027.072936329588
2024-02-06 11:45:00,2024.63,2025.44,2023.45,2023.55,2727,16,0,2026.278986336762,0.06540312923014312,-0.9978589232386035,-1.0800000000001546,2027.0362097378277
2024-02-06 12:00:00,2023.55,2025.82,2023.4,2025.64,2981,16,0,2026.2647866403895,1.2246467991473532e-16,-1.0,2.0900000000001455,2027.0866441947571
2024-02-06 12:15:00,2025.65,2026.33,2024.1,2024.51,3629,16,0,2026.225791381714,-0.06540312923014287,-0.9978589232386035,-1.1300000000001091,2027.111176029963
2024-02-06 12:30:00,2024.49,2024.97,2023.25,2023.87,3137,16,0,2026.1734404621204,-0.13052619222005177,-0.9914448613738104,-0.6400000000001,2027.1196554307119
2024-02-06 12:45:00,2023.87,2024.83,2023.75,2023.92,1543,16,0,2026.1233640074067,-0.19509032201612836,-0.9807852804032304,0.0500000000001819,2027.1584943820221
2024-02-06 13:00:00,2023.92,2025.1,2022.84,2025.0,2102,16,0,2026.0984003627975,-0.25881904510252035,-0.9659258262890684,1.0799999999999272,2027.2556329588024
2024-02-06 13:15:00,2024.99,2025.85,2024.16,2025.5,1537,16,0,2026.0851025769575,-0.32143946530316153,-0.9469301294951057,0.5,2027.348719101125
2024-02-06 13:30:00,2025.59,2027.57,2025.27,2026.62,2132,16,0,2026.0969891863585,-0.38268343236508967,-0.9238795325112868,1.1199999999998909,2027.4681123595506
2024-02-06 13:45:00,2026.65,2026.98,2025.93,2026.72,1596,16,0,2026.110833871106,-0.4422886902190011,-0.8968727415326884,0.10000000000013642,2027.5405842696628
2024-02-06 14:00:00,2026.72,2027.64,2026.04,2026.65,1779,16,0,2026.1228153406369,-0.5000000000000001,-0.8660254037844386,-0.06999999999993634,2027.5959700374538
2024-02-06 14:15:00,2026.58,2026.67,2025.16,2025.37,1966,16,0,2026.106086110845,-0.555570233019602,-0.8314696123025455,-1.2800000000002,2027.5768764044947
2024-02-06 14:30:00,2025.25,2026.64,2024.41,2026.23,2265,16,0,2026.1088397528263,-0.6087614290087203,-0.7933533402912354,0.8600000000001273,2027.493400749064
2024-02-06 14:45:00,2026.23,2028.0,2026.11,2027.77,2450,16,0,2026.1457544249856,-0.6593458151000688,-0.7518398074789774,1.5399999999999636,2027.47072659176
2024-02-06 15:00:00,2027.76,2031.0,2027.34,2029.23,3470,16,0,2026.2142932155414,-0.7071067811865475,-0.7071067811865477,1.4600000000000364,2027.474704119851
2024-02-06 15:15:00,2029.23,2030.0,2026.14,2027.18,3544,16,0,2026.235753366307,-0.7518398074789773,-0.6593458151000691,-2.0499999999999545,2027.3858651685398
2024-02-06 15:30:00,2027.2,2028.63,2026.36,2027.18,3310,16,0,2026.2567366248336,-0.7933533402912349,-0.6087614290087209,0.0,2027.308734082396
2024-02-06 15:45:00,2027.2,2029.47,2027.08,2029.13,3066,16,0,2026.3205869220594,-0.8314696123025452,-0.5555702330196022,1.9500000000000455,2027.3108239700373
2024-02-06 16:00:00,2029.12,2030.46,2028.52,2029.24,3219,16,0,2026.3854627682358,-0.8660254037844385,-0.5000000000000004,0.10999999999989996,2027.4475730337076
2024-02-06 16:15:00,2029.23,2031.26,2028.27,2028.91,2976,16,0,2026.4415635956084,-0.8968727415326883,-0.44228869021900136,-0.32999999999992724,2027.4847490636705
2024-02-06 16:30:00,2028.92,2030.59,2026.79,2030.19,4163,16,0,2026.5248621823725,-0.9238795325112865,-0.38268343236509034,1.2799999999999727,2027.5566816479406
2024-02-06 16:45:00,2030.17,2033.08,2029.97,2030.51,3869,16,0,2026.613420800542,-0.9469301294951056,-0.3214394653031618,0.31999999999993634,2027.5891460674159
2024-02-06 17:00:00,2030.48,2036.07,2029.49,2034.15,4035,16,0,2026.7809003383077,-0.9659258262890683,-0.25881904510252063,3.6400000000001,2027.78329588015
2024-02-06 17:15:00,2034.17,2037.87,2032.85,2035.2,4542,16,0,2026.9679914419007,-0.9807852804032303,-0.19509032201612866,1.0499999999999545,2028.0483670411986
2024-02-06 17:30:00,2035.2,2037.58,2034.79,2037.14,3628,16,0,2027.1940360765252,-0.9914448613738104,-0.13052619222005163,1.9400000000000546,2028.4066067415731
2024-02-06 17:45:00,2037.15,2038.17,2035.64,2036.43,3727,16,0,2027.3992797192689,-0.9978589232386035,-0.06540312923014273,-0.7100000000000364,2028.7351460674165
2024-02-06 18:00:00,2036.43,2037.26,2035.07,2036.45,3370,16,0,2027.6004068366185,-1.0,-1.8369701987210297e-16,0.01999999999998181,2029.0811910112357
2024-02-06 18:15:00,2036.45,2037.32,2035.62,2036.68,2988,16,0,2027.8021755735824,-0.9978589232386036,0.06540312923014237,0.2300000000000182,2029.4437153558056
2024-02-06 18:30:00,2036.69,2038.14,2036.14,2037.9,2638,16,0,2028.026571671947,-0.9914448613738105,0.13052619222005127,1.2200000000000273,2029.856531835206
2024-02-06 18:45:00,2038.12,2038.96,2036.53,2036.69,2965,16,0,2028.2190923014593,-0.9807852804032304,0.1950903220161283,-1.2100000000000364,2030.2591985018726
2024-02-06 19:00:00,2036.69,2037.07,2035.04,2035.48,2766,16,0,2028.3804458058714,-0.9659258262890684,0.2588190451025203,-1.2100000000000364,2030.5991535580526
2024-02-06 19:15:00,2035.48,2036.53,2032.0,2034.29,2860,18,0,2028.5117692324077,-0.9469301294951057,0.3214394653031615,-1.1900000000000546,2030.8999550561803
2024-02-06 19:30:00,2034.33,2036.99,2033.75,2036.99,2502,18,0,2028.7001743605763,-0.9238795325112866,0.38268343236509,2.7000000000000455,2031.3164569288392
