time,open,high,low,close,tick_volume,spread,real_volume,ema_89,time_sin,time_cos,price_diff,trendline
2020-05-05,1701.13,1712.04,1689.63,1704.71,93525,18,0,1615.854321296272,0.0,1.0,3.7100000000000364,1688.0986966292141
2020-05-06,1704.51,1708.06,1681.14,1685.19,86078,18,0,1617.3951141563548,0.0,1.0,-19.519999999999982,1689.4091760299627
2020-05-07,1685.19,1722.01,1684.14,1715.25,93033,18,0,1619.5696671751023,0.0,1.0,30.059999999999945,1692.116928838952
2020-05-08,1715.52,1723.6,1701.09,1702.09,112340,18,0,1621.4034523489888,0.0,1.0,-13.160000000000082,1694.6128314606742
2020-05-11,1702.38,1711.8,1691.53,1697.64,112436,18,0,1623.0975978523445,0.0,1.0,-4.449999999999818,1697.118097378277
2020-05-12,1697.67,1710.95,1693.61,1702.26,101722,18,0,1624.8567623445147,0.0,1.0,4.619999999999891,1699.8996704119854
2020-05-13,1702.09,1718.08,1698.93,1715.3,133767,18,0,1626.866612070192,0.0,1.0,13.039999999999964,1702.781573033708
2020-05-14,1715.31,1736.39,1711.0,1730.06,124146,18,0,1629.159798468632,0.0,1.0,14.759999999999991,1706.1005543071165
2020-05-15,1730.06,1751.68,1728.61,1741.85,144595,18,0,1631.6640251693289,0.0,1.0,11.789999999999964,1710.0248014981278
2020-05-18,1747.36,1765.08,1727.5,1732.2,145651,18,0,1633.8981579433437,0.0,1.0,-9.649999999999864,1713.0860973782776
2020-05-19,1732.05,1748.03,1725.6,1744.24,150585,18,0,1636.350198877936,0.0,1.0,12.039999999999964,1716.4948089887644
2020-05-20,1744.07,1753.8,1742.3,1747.21,120833,18,0,1638.8137500139817,0.0,1.0,2.9700000000000273,1720.1105168539325
2020-05-21,1747.24,1748.79,1717.1,1726.76,126972,18,0,1640.768111124782,0.0,1.0,-20.450000000000045,1722.5948838951315
2020-05-22,1726.7,1740.09,1724.25,1735.45,99319,18,0,1642.872153099787,0.0,1.0,8.690000000000055,1725.4309438202256
2020-05-25,1732.11,1733.34,1721.55,1728.22,64718,18,0,1644.7687719197918,0.0,1.0,-7.230000000000018,1727.8961498127346
2020-05-26,1726.06,1735.41,1708.65,1710.31,112094,18,0,1646.2252436549074,0.0,1.0,-17.910000000000082,1729.385992509363
2020-05-27,1710.41,1715.99,1693.62,1709.57,91160,0,0,1647.6329049070205,0.0,1.0,-0.7400000000000091,1730.7444794007495
